Student_ID,Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA
ID04002,Female,19,Mathematics,82.3,3.9,3.42,7.1,11,3.81
ID01038,Female,22,Psychology,100.0,1.5,2.69,8.3,9,2.87
ID01243,Female,24,Mathematics,94.0,4.1,3.08,6.5,11,3.34
ID01434,Female,23,Economics,93.6,3.5,3.29,7.5,6,3.67
ID02274,Female,19,Mathematics,92.3,4.5,3.49,6.3,4,3.83
ID04238,Female,21,Economics,93.0,4.5,3.47,9.4,10,3.92
ID01763,Male,22,Business,87.7,7.1,2.91,7.7,13,3.23
ID00394,Female,23,Business,65.3,1.2,3.55,7.6,13,3.33
ID02712,Male,22,Psychology,100.0,3.4,3.3,6.8,7,3.81
ID03354,Male,20,Business,92.6,3.3,2.92,7.0,6,3.09
ID04755,Female,21,Economics,87.5,3.6,3.4,8.2,15,3.53
ID04541,Male,23,Computer Science,92.9,8.2,2.84,8.4,5,3.12
ID00532,Female,18,Economics,90.0,7.6,3.44,4.9,4,3.85
ID00001,Male,20,Engineering,83.9,4.4,2.65,9.1,8,2.78
ID03703,Male,24,Business,75.2,9.9,3.12,6.2,6,3.61
ID03009,Female,21,Economics,92.0,2.9,3.65,6.2,10,3.79
ID03968,Male,20,Computer Science,88.3,4.8,3.75,7.7,10,4.0
ID04701,Male,19,Engineering,75.3,4.1,3.43,4.0,4,3.38
ID00937,Male,20,Economics,97.6,1.1,3.22,7.7,7,3.31
ID01891,Male,19,Economics,77.2,7.4,3.23,7.0,9,3.32
ID00958,Male,24,Economics,67.3,5.6,3.98,7.5,11,4.0
ID01577,Male,19,Psychology,97.8,3.6,2.41,4.7,8,2.77
ID01183,Female,19,Engineering,96.5,2.5,2.89,8.1,7,3.2
ID02185,Female,20,Computer Science,88.3,4.0,2.54,6.3,8,3.06
ID04509,Female,23,Psychology,70.4,5.7,2.89,5.2,8,2.92
ID03068,Female,24,Mathematics,84.2,6.3,3.3,5.9,5,3.59
ID01238,Male,24,Engineering,69.4,8.0,3.19,4.4,9,3.28
ID02169,Female,19,Business,88.1,6.1,3.7,8.2,4,4.0
ID01402,Male,23,Business,92.7,4.7,2.88,6.7,8,3.12
ID01253,Male,24,Engineering,83.3,9.1,3.09,7.5,5,3.69
ID03112,Male,21,Business,40.1,7.6,3.38,9.3,6,3.4
ID00471,Male,19,Psychology,100.0,9.3,2.15,4.0,6,2.47
ID00168,Male,19,Mathematics,100.0,7.6,3.22,6.4,4,3.95
ID02044,Male,22,Economics,100.0,8.1,3.38,5.5,6,3.82
ID04899,Male,22,Business,83.9,2.7,3.6,5.9,8,3.95
ID02021,Female,22,Business,84.8,2.9,2.87,6.4,8,3.31
ID00431,Male,21,Mathematics,70.0,5.6,4.0,7.1,7,4.0
ID02360,Male,21,Psychology,63.2,3.6,3.27,9.1,7,3.19
ID03093,Male,24,Mathematics,79.4,5.8,2.82,6.9,13,3.14
ID04332,Male,18,Economics,92.6,2.7,3.11,5.5,5,3.19
ID00639,Male,21,Mathematics,93.8,9.1,2.21,5.5,7,2.68
ID03352,Male,24,Psychology,97.0,3.3,3.38,5.5,9,3.58
ID02519,Female,22,Economics,100.0,3.2,3.51,7.8,8,3.93
ID00495,Male,24,Engineering,100.0,5.7,2.81,5.6,8,3.16
ID04054,Female,23,Engineering,99.9,4.9,2.68,8.1,12,3.12
ID00033,Male,19,Business,91.9,3.7,2.87,7.5,8,3.2
ID00652,Male,20,Economics,90.9,2.0,3.36,9.4,5,3.53
ID01871,Female,24,Mathematics,63.5,9.4,2.94,8.8,13,3.14
ID03590,Male,21,Economics,100.0,1.8,2.88,7.2,4,3.05
ID04627,Male,23,Psychology,94.6,1.8,2.66,6.0,15,2.72
ID01856,Male,18,Economics,100.0,4.8,3.13,8.5,11,3.46
ID03901,Male,23,Economics,100.0,2.5,2.24,7.7,6,2.52
ID03143,Female,21,Mathematics,94.6,3.1,3.2,7.1,10,3.42
ID04094,Female,20,Psychology,65.1,4.0,2.77,6.2,6,2.73
ID03454,Male,21,Economics,100.0,3.6,3.15,4.0,3,3.54
ID03319,Female,19,Engineering,78.8,2.2,2.87,6.8,13,2.76
ID04990,Female,23,Mathematics,89.1,7.9,2.64,5.3,12,3.18
ID00907,Female,23,Business,74.8,1.9,3.36,4.6,9,3.1
ID03618,Female,24,Economics,84.3,1.2,3.84,7.8,7,3.88
ID03218,Male,23,Psychology,89.3,1.3,2.91,4.6,14,2.83
ID02363,Male,21,Economics,100.0,2.6,2.37,5.4,13,2.66
ID02642,Male,20,Engineering,77.8,1.8,3.33,5.1,9,3.24
ID02909,Male,19,Psychology,94.7,7.8,3.5,5.6,7,4.0
ID04663,Male,22,Psychology,95.8,2.9,3.17,6.4,12,3.39
ID00794,Female,22,Economics,63.9,10.2,3.64,8.5,6,3.72
ID02217,Female,20,Economics,76.4,2.9,3.62,7.1,10,3.68
ID04004,Male,19,Computer Science,85.5,0.6,2.74,7.3,9,2.86
ID02583,Male,21,Mathematics,67.7,5.9,3.12,4.5,4,3.12
ID02202,Male,19,Business,100.0,4.8,2.82,8.3,10,3.2
ID00926,Male,23,Psychology,86.0,2.9,2.84,7.3,9,3.26
ID00860,Male,24,Psychology,91.7,3.8,3.49,6.3,5,3.73
ID01025,Female,18,Psychology,89.8,1.7,3.19,5.1,3,3.42
ID02721,Female,20,Engineering,67.2,4.6,2.67,7.1,4,2.8
ID04904,Male,22,Mathematics,76.1,2.5,3.21,7.3,12,3.3
ID04122,Male,21,Psychology,100.0,5.9,3.64,7.4,1,3.97
ID01832,Female,23,Business,71.2,10.2,3.65,7.8,3,3.89
ID03180,Female,18,Psychology,92.9,7.7,3.99,7.6,13,4.0
ID02404,Male,22,Economics,83.8,3.7,3.96,6.5,8,4.0
ID03642,Female,19,Mathematics,100.0,4.0,3.4,6.0,8,3.92
ID02429,Male,20,Mathematics,100.0,3.5,2.65,4.0,10,3.03
ID04441,Female,20,Mathematics,86.8,0.5,4.0,5.6,11,4.0
ID02236,Female,23,Business,69.1,2.3,2.71,6.0,9,2.86
ID03429,Female,22,Psychology,54.7,7.7,2.73,8.2,9,2.62
ID01932,Female,22,Business,100.0,6.0,3.1,7.2,5,3.42
ID01603,Male,24,Business,92.3,3.1,3.13,8.2,8,3.5
ID03346,Female,23,Psychology,78.6,9.1,2.98,6.5,8,3.26
ID04157,Male,24,Mathematics,100.0,3.7,2.35,7.7,4,2.69
ID04498,Male,18,Business,77.7,2.1,3.0,7.7,7,2.93
ID04407,Female,21,Business,100.0,2.4,2.06,10.0,11,2.38
ID00839,Female,19,Economics,79.0,1.5,2.11,6.9,9,2.18
ID03548,Male,24,Computer Science,83.5,2.9,2.56,8.0,12,2.8
ID04263,Male,24,Economics,90.4,4.4,2.94,9.3,7,3.21
ID03478,Male,22,Psychology,81.3,6.2,3.37,9.2,10,3.82
ID00428,Female,22,Psychology,78.5,7.5,3.54,7.4,9,3.73
ID01451,Male,21,Engineering,71.8,2.3,2.78,9.0,5,2.76
ID00482,Female,18,Computer Science,60.8,4.1,3.11,7.7,10,3.09
ID01636,Male,18,Psychology,100.0,2.5,2.55,6.0,5,2.64
ID04475,Female,18,Mathematics,100.0,7.1,3.38,7.4,8,3.8
ID01547,Female,22,Economics,100.0,2.9,2.73,8.8,3,2.91
ID01215,Female,21,Engineering,81.7,2.2,3.21,8.1,13,3.24
ID02227,Male,23,Engineering,100.0,5.0,3.76,6.6,9,4.0
ID04896,Male,23,Business,100.0,8.3,3.46,10.0,6,3.91
ID02828,Male,20,Psychology,59.7,4.1,3.1,5.5,8,2.77
ID02754,Male,23,Economics,98.0,6.9,3.31,5.0,7,3.75
ID00473,Male,23,Engineering,83.1,3.5,3.77,4.7,4,4.0
ID01206,Female,21,Business,88.1,2.1,3.39,8.3,11,3.72
ID03632,Male,19,Economics,87.3,1.8,2.62,5.7,5,2.77
ID02118,Female,21,Economics,87.0,2.3,2.9,5.8,4,3.05
ID00859,Female,21,Mathematics,81.3,10.4,2.7,10.0,9,3.19
ID01269,Female,23,Computer Science,74.6,2.2,2.98,4.0,6,3.0
ID02097,Female,23,Mathematics,47.6,4.0,3.36,9.0,17,2.74
ID03896,Female,19,Economics,75.6,0.6,3.05,7.1,6,2.74
ID04001,Female,22,Psychology,89.2,4.9,3.4,7.1,7,3.77
ID03804,Female,21,Computer Science,100.0,2.5,3.16,7.2,13,3.49
ID01088,Male,19,Computer Science,93.2,3.7,2.63,5.4,10,2.89
ID03428,Female,23,Mathematics,73.4,3.1,3.08,5.9,8,3.16
ID04624,Female,22,Economics,100.0,2.3,3.28,4.2,4,3.39
ID00503,Male,20,Mathematics,85.5,6.6,3.27,8.2,7,3.52
ID03842,Male,21,Business,61.3,3.5,2.49,6.8,10,2.66
ID04876,Female,19,Psychology,97.3,1.5,2.64,5.3,10,2.91
ID03576,Male,20,Computer Science,87.6,6.2,3.26,5.6,12,3.59
ID03469,Female,21,Engineering,100.0,7.9,2.32,9.1,5,2.85
ID00294,Male,22,Economics,77.0,3.4,2.63,5.8,6,2.58
ID00154,Male,19,Economics,86.5,4.7,2.54,7.7,8,2.86
ID03718,Male,22,Computer Science,63.2,2.8,2.21,7.8,11,2.26
ID00060,Male,19,Engineering,88.2,4.9,2.74,6.2,8,3.14
ID04317,Female,20,Business,61.8,7.5,3.14,6.6,6,3.17
ID00467,Male,22,Psychology,88.3,1.3,3.68,5.5,14,3.63
ID04045,Male,20,Computer Science,90.5,10.2,3.76,6.5,11,4.0
ID01795,Male,23,Business,73.1,1.6,2.15,4.8,8,2.16
ID01905,Female,23,Business,82.3,2.6,2.87,6.7,11,3.15
ID04626,Female,19,Computer Science,85.9,6.1,3.64,7.8,6,4.0
ID02061,Male,18,Computer Science,62.3,6.4,2.51,6.5,11,2.69
ID03875,Male,19,Psychology,83.3,2.0,2.91,8.0,6,3.12
ID02546,Male,23,Business,96.4,4.3,2.82,7.3,7,3.03
ID01704,Male,20,Psychology,91.7,1.5,3.4,8.4,15,3.7
ID04753,Female,21,Psychology,85.6,1.2,2.77,6.0,5,2.96
ID03937,Male,20,Psychology,43.3,3.1,2.61,7.5,4,2.37
ID00522,Male,22,Business,87.1,4.1,2.83,7.1,3,3.12
ID01724,Male,23,Computer Science,63.4,7.3,3.26,5.8,11,3.2
ID00257,Female,19,Psychology,86.6,2.7,2.85,6.5,9,3.18
ID03801,Male,21,Computer Science,81.5,1.1,3.38,6.9,6,3.66
ID03643,Male,20,Engineering,69.1,5.3,3.0,6.3,7,3.16
ID01070,Male,23,Engineering,99.5,7.7,3.38,8.0,9,3.81
ID02713,Male,21,Economics,91.5,1.7,2.62,8.6,10,2.68
ID04953,Male,19,Business,73.0,3.1,3.4,4.1,8,3.11
ID00988,Male,23,Engineering,75.2,2.9,2.5,7.7,12,2.48
ID04013,Female,22,Psychology,67.5,4.5,3.71,8.1,5,3.83
ID00938,Female,24,Mathematics,90.5,4.8,3.49,7.9,5,3.92
ID03541,Male,20,Economics,74.8,5.6,2.94,8.0,6,2.93
ID03922,Male,21,Mathematics,86.2,4.4,1.98,6.3,7,2.35
ID01357,Female,21,Computer Science,100.0,3.6,3.12,7.1,8,3.55
ID03517,Male,19,Business,76.7,9.9,3.79,4.9,12,3.92
ID02151,Male,19,Mathematics,76.1,3.9,3.34,9.8,7,3.39
ID00972,Female,19,Business,100.0,5.8,3.09,7.1,12,3.35
ID00452,Female,24,Economics,91.1,2.3,3.0,5.7,7,2.99
ID04023,Female,21,Engineering,82.1,4.4,3.68,8.2,10,3.79
ID02189,Female,24,Psychology,76.0,6.7,2.95,7.5,6,3.33
ID02081,Male,21,Economics,100.0,3.6,2.95,5.5,7,3.21
ID00883,Male,19,Engineering,73.7,7.3,2.99,9.5,10,3.04
ID00285,Female,22,Psychology,93.6,2.7,2.34,5.4,7,2.4
ID03680,Male,21,Computer Science,77.1,3.4,2.98,6.2,10,2.94
ID02532,Female,23,Business,81.2,5.6,3.48,7.6,10,3.95
ID04102,Male,21,Business,100.0,6.2,2.8,8.0,9,3.39
ID01465,Female,19,Psychology,85.2,3.8,2.18,7.2,3,2.43
ID01694,Male,19,Business,66.8,6.7,3.13,10.0,8,3.15
ID01295,Female,23,Psychology,67.1,4.0,2.5,7.0,8,2.65
ID01236,Male,19,Engineering,68.8,2.1,3.14,5.4,12,3.08
ID03150,Male,18,Computer Science,63.2,1.7,3.47,7.7,3,3.52
ID04189,Female,24,Business,92.7,6.3,2.69,7.9,4,3.2
ID02763,Female,22,Computer Science,76.8,4.1,2.9,6.9,8,2.94
ID00782,Male,19,Computer Science,98.4,2.1,2.98,7.4,11,3.1
ID01290,Male,22,Economics,69.5,9.9,3.16,6.5,10,3.52
ID03954,Male,20,Computer Science,85.4,2.4,3.45,6.0,3,3.62
ID00928,Male,24,Engineering,58.4,7.2,3.24,7.4,5,3.27
ID03551,Female,22,Psychology,100.0,4.9,3.09,8.6,12,3.58
ID02126,Female,20,Psychology,69.6,4.2,2.93,5.2,11,3.06
ID00646,Female,20,Mathematics,100.0,5.4,2.35,8.1,6,2.62
ID01245,Female,24,Mathematics,70.5,3.3,3.49,8.4,4,3.51
ID00250,Female,21,Economics,79.8,4.4,3.62,5.8,5,3.52
ID04697,Male,20,Mathematics,69.9,1.5,3.08,8.7,8,2.73
ID01958,Male,24,Engineering,100.0,6.0,3.07,7.9,7,3.54
ID03947,Female,18,Economics,70.4,7.7,3.29,7.0,9,3.46
ID04908,Male,19,Business,94.1,2.9,2.3,8.6,7,2.55
ID00700,Male,19,Mathematics,76.4,2.6,3.01,7.6,7,3.16
ID02555,Male,24,Business,86.8,4.1,2.31,7.1,11,2.79
ID03375,Female,20,Computer Science,79.4,6.1,3.42,5.2,10,3.34
ID03585,Male,20,Mathematics,74.3,3.3,2.77,5.6,10,2.54
ID03007,Female,20,Computer Science,50.8,2.8,2.64,9.0,4,2.32
ID04914,Male,21,Economics,72.4,2.6,3.39,9.2,9,3.33
ID04815,Female,22,Engineering,100.0,2.2,2.51,6.3,9,2.67
ID01609,Male,19,Engineering,91.8,2.2,2.83,6.6,9,2.97
ID01427,Male,22,Psychology,82.8,1.5,3.37,6.3,9,3.62
ID03000,Female,19,Economics,70.4,4.8,3.17,6.3,9,3.42
ID03660,Female,18,Engineering,69.7,3.8,2.67,7.0,7,2.86
ID00180,Male,19,Economics,100.0,1.2,3.05,6.8,5,3.38
ID00379,Female,24,Business,89.3,1.3,2.91,7.8,10,3.21
ID03510,Male,23,Mathematics,80.0,5.8,3.31,5.5,6,3.47
ID03888,Female,24,Computer Science,91.1,6.3,2.68,6.1,8,3.07
ID04184,Male,20,Mathematics,100.0,9.5,3.04,6.9,10,3.57
ID02411,Female,24,Economics,72.1,2.8,3.01,9.6,4,2.72
ID03190,Female,23,Computer Science,67.4,4.8,2.46,7.2,5,2.74
ID02648,Male,22,Engineering,100.0,3.6,3.69,8.5,9,3.76
ID03980,Male,22,Psychology,74.2,5.9,3.03,6.9,8,3.02
ID00133,Male,22,Business,97.3,4.0,4.0,7.1,9,4.0
ID02020,Female,20,Economics,64.9,6.5,1.94,9.1,7,2.08
ID03982,Female,18,Mathematics,94.6,1.8,3.29,5.8,13,3.55
ID00337,Female,18,Computer Science,69.6,5.2,4.0,6.1,6,4.0
ID01865,Female,23,Computer Science,85.5,2.5,3.14,7.3,5,3.24
ID00927,Male,19,Mathematics,95.5,8.3,3.52,9.4,3,3.89
ID00912,Male,23,Computer Science,90.0,8.1,3.07,6.9,10,3.46
ID04178,Female,23,Mathematics,81.2,4.4,2.91,6.5,9,3.38
ID03466,Female,24,Computer Science,100.0,2.4,3.28,4.7,9,3.35
ID04204,Female,23,Computer Science,100.0,3.6,3.5,5.9,14,3.57
ID03561,Male,18,Psychology,82.0,7.1,4.0,7.6,8,4.0
ID02176,Female,20,Mathematics,73.8,11.3,2.98,8.8,9,3.33
ID02557,Male,24,Business,84.4,4.0,2.78,7.0,4,3.17
ID00406,Female,20,Computer Science,70.1,3.3,2.95,4.8,6,3.05
ID00554,Female,21,Psychology,95.5,3.5,4.0,5.4,9,4.0
ID04556,Female,23,Computer Science,74.1,6.7,4.0,6.0,9,4.0
ID03396,Female,18,Business,73.6,4.4,3.41,8.2,11,3.19
ID00025,Male,23,Mathematics,89.2,6.0,2.89,6.7,4,3.2
ID01100,Male,20,Computer Science,100.0,2.6,3.21,7.5,6,3.55
ID02674,Male,19,Psychology,100.0,3.7,3.12,6.4,7,3.33
ID03351,Male,21,Computer Science,88.9,5.9,2.06,5.7,7,2.45
ID04085,Male,23,Mathematics,100.0,6.3,3.02,5.5,8,3.24
ID00594,Male,18,Business,63.7,3.8,1.93,9.9,6,1.76
ID01333,Male,20,Computer Science,75.1,6.2,2.67,5.4,3,2.88
ID03080,Female,22,Economics,89.6,4.1,2.26,9.8,2,2.52
ID03759,Male,24,Computer Science,100.0,2.1,3.64,6.3,11,4.0
ID04268,Male,22,Psychology,70.2,1.2,3.41,5.9,4,3.11
ID04940,Female,19,Business,73.8,3.4,1.76,8.3,6,1.72
ID02723,Female,19,Economics,100.0,0.5,3.66,9.5,1,3.86
ID04132,Male,20,Economics,88.5,6.4,3.07,7.7,7,3.44
ID02029,Male,20,Mathematics,100.0,7.8,3.11,7.8,8,3.58
ID03307,Male,23,Psychology,80.3,6.0,3.27,7.0,14,3.75
ID03694,Male,24,Economics,62.0,6.8,2.66,8.5,6,2.92
ID02653,Male,24,Psychology,100.0,1.9,3.2,7.0,12,3.36
ID02567,Male,21,Psychology,80.3,2.2,3.35,7.1,12,3.48
ID03787,Female,20,Computer Science,88.3,8.1,1.6,5.6,6,2.21
ID01379,Male,21,Mathematics,100.0,3.6,2.67,8.8,10,2.97
ID01620,Female,20,Computer Science,70.2,5.4,2.33,5.7,11,2.52
ID00096,Male,19,Computer Science,100.0,2.2,3.37,9.7,10,3.49
ID04163,Male,22,Business,82.8,3.6,2.8,6.0,6,3.32
ID02310,Male,18,Economics,78.9,2.7,2.7,4.7,15,2.59
ID02436,Male,20,Psychology,85.2,6.3,3.72,8.5,13,4.0
ID01414,Male,22,Computer Science,64.7,1.6,3.37,6.1,1,3.31
ID03196,Male,19,Economics,50.0,3.7,2.76,5.9,5,2.59
ID01487,Male,18,Mathematics,92.7,3.5,3.48,6.9,10,3.84
ID04843,Male,18,Economics,95.4,5.0,2.24,9.5,10,2.49
ID04236,Male,21,Psychology,100.0,2.4,1.78,7.8,8,1.95
ID02608,Male,23,Mathematics,59.9,4.9,2.29,5.6,9,1.82
ID03747,Female,18,Economics,60.9,3.4,3.34,6.9,9,3.17
ID01733,Male,19,Computer Science,68.3,5.6,2.45,5.8,11,2.5
ID03814,Female,20,Mathematics,100.0,3.2,3.68,6.1,6,4.0
ID01893,Female,22,Engineering,70.2,2.8,3.58,5.1,12,3.41
ID04487,Male,18,Computer Science,85.8,3.6,2.42,7.4,6,2.64
ID01406,Male,22,Engineering,94.5,9.0,3.25,7.5,5,3.92
ID03047,Male,19,Psychology,82.3,3.7,3.32,4.5,8,3.73
ID01838,Male,24,Computer Science,97.1,9.7,3.41,7.6,9,4.0
ID03975,Male,23,Business,86.4,8.5,2.58,7.4,7,3.04
ID03558,Male,18,Economics,77.5,3.4,4.0,6.9,11,4.0
ID01876,Male,19,Engineering,96.2,2.1,2.7,9.2,11,2.79
ID00666,Male,20,Business,95.9,9.3,2.9,6.6,4,3.34
ID03564,Male,20,Engineering,86.6,4.5,3.15,4.2,7,3.42
ID04042,Male,19,Economics,87.6,2.8,3.43,8.6,9,3.65
ID04745,Male,22,Computer Science,75.9,10.3,2.73,7.5,13,3.28
ID00202,Male,20,Mathematics,57.6,6.0,2.86,5.8,7,2.42
ID02248,Female,22,Computer Science,100.0,4.8,3.12,7.5,8,3.48
ID01045,Female,24,Engineering,82.9,6.8,3.21,7.5,6,3.83
ID01705,Male,23,Mathematics,90.3,3.5,3.34,9.1,5,3.52
ID03822,Male,22,Business,80.0,3.5,2.43,5.9,7,2.85
ID01120,Male,22,Engineering,73.2,6.6,3.18,7.6,10,3.38
ID03153,Female,22,Business,91.8,9.8,3.48,8.3,5,4.0
ID04090,Male,21,Economics,75.6,3.0,3.96,7.4,10,3.82
ID01649,Female,24,Business,69.9,7.8,3.07,8.8,9,3.38
ID04039,Female,18,Psychology,89.6,3.5,3.34,6.9,5,3.74
ID01726,Male,18,Mathematics,94.8,1.8,3.29,6.3,17,3.32
ID03550,Female,20,Engineering,100.0,5.5,2.74,7.3,8,3.08
ID04568,Male,20,Business,91.9,3.6,2.89,7.9,12,3.32
ID00144,Male,21,Economics,100.0,2.4,3.29,8.9,11,3.63
ID02654,Male,18,Mathematics,84.1,2.7,2.67,5.7,8,2.93
ID04613,Male,23,Computer Science,72.3,4.8,3.23,7.9,12,3.13
ID04926,Male,19,Psychology,58.2,7.1,2.94,5.0,5,2.84
ID04324,Male,23,Business,72.8,3.5,3.56,5.2,5,3.39
ID02475,Male,23,Psychology,98.6,7.0,2.88,4.6,11,3.28
ID03387,Male,21,Economics,99.5,4.6,3.19,7.5,11,3.61
ID02027,Female,23,Psychology,74.3,6.5,3.07,10.0,12,3.29
ID03326,Female,18,Business,83.7,3.4,3.16,10.0,4,3.36
ID00779,Female,24,Economics,90.4,2.5,2.73,4.0,9,2.79
ID00391,Female,20,Business,86.0,2.1,3.25,4.9,10,3.44
ID01716,Female,20,Computer Science,81.0,1.8,3.56,7.5,10,3.96
ID04798,Female,21,Mathematics,86.6,1.9,3.02,5.1,6,3.13
ID03202,Male,19,Business,97.1,4.7,2.42,7.1,13,2.82
ID02008,Female,23,Economics,75.5,7.8,2.28,4.0,12,2.34
ID01347,Male,19,Psychology,88.5,6.5,2.8,5.1,10,3.29
ID02375,Female,22,Mathematics,100.0,5.6,3.98,7.0,7,4.0
ID01426,Female,18,Engineering,83.1,3.0,2.54,5.7,8,2.86
ID03223,Male,22,Psychology,95.1,5.0,2.69,7.4,7,3.17
ID02100,Male,23,Business,69.3,4.2,3.58,9.1,7,3.69
ID00360,Female,18,Economics,77.9,6.0,2.62,8.9,12,2.61
ID00179,Female,23,Mathematics,87.8,8.7,2.4,6.0,11,2.81
ID00675,Male,19,Engineering,100.0,9.4,2.74,5.3,9,3.38
ID01762,Female,24,Psychology,67.2,2.6,3.91,6.9,9,3.95
ID00803,Female,21,Mathematics,81.7,4.2,4.0,4.7,9,4.0
ID03238,Female,22,Engineering,95.9,7.0,2.65,4.6,8,2.87
ID03843,Male,22,Psychology,71.6,2.8,3.5,6.4,5,3.65
ID04222,Female,23,Computer Science,100.0,3.6,2.75,4.4,4,2.79
ID02858,Male,18,Engineering,63.2,2.3,2.36,7.7,11,2.24
ID04522,Female,23,Engineering,72.0,6.8,3.0,9.5,8,2.93
ID02944,Female,23,Engineering,88.5,14.0,2.35,6.9,8,3.4
ID00383,Female,21,Engineering,62.6,7.7,1.98,8.2,8,2.27
ID00762,Male,24,Engineering,79.3,3.9,2.87,6.9,20,2.61
ID03057,Female,19,Computer Science,59.3,1.6,3.5,5.2,12,3.04
ID03151,Female,19,Engineering,78.9,4.1,3.71,9.5,6,3.56
ID01423,Male,22,Business,96.5,7.4,2.56,9.1,8,2.95
ID02408,Male,20,Mathematics,81.1,6.7,2.94,8.7,9,3.22
ID01293,Female,18,Business,69.2,5.0,3.6,10.0,9,3.69
ID00645,Male,18,Computer Science,82.6,4.3,2.78,6.5,9,3.19
ID02085,Male,19,Business,73.4,8.5,3.96,6.9,13,4.0
ID04756,Female,20,Economics,96.0,4.6,2.76,7.5,8,3.04
ID03419,Male,18,Computer Science,55.8,1.9,3.27,9.4,12,2.83
ID02591,Female,18,Psychology,52.3,1.4,4.0,9.1,12,3.55
ID04362,Female,18,Business,86.6,4.1,2.92,7.4,10,3.19
ID03834,Male,23,Mathematics,90.3,8.4,3.14,4.1,11,3.5
ID00163,Female,22,Psychology,82.7,3.9,3.08,8.3,9,3.34
ID03527,Female,22,Computer Science,96.1,3.5,2.99,6.3,8,3.19
ID01033,Male,19,Economics,89.8,1.9,3.26,7.8,12,3.33
ID02006,Female,21,Engineering,100.0,0.9,3.25,6.7,7,3.55
ID02704,Male,19,Economics,100.0,1.2,3.26,7.3,8,3.58
ID02739,Female,20,Mathematics,83.0,2.7,2.91,7.2,7,3.12
ID02812,Female,21,Psychology,100.0,2.8,2.81,5.0,18,2.64
ID02155,Male,24,Mathematics,89.9,1.3,3.08,6.2,12,3.15
ID00129,Male,19,Mathematics,79.1,4.9,2.48,6.6,6,2.7
ID03803,Female,22,Engineering,89.6,3.2,3.62,5.2,14,3.82
ID01425,Female,19,Mathematics,78.6,7.1,3.43,8.3,7,3.65
ID03316,Female,21,Economics,95.6,5.5,2.49,4.5,5,2.62
ID01364,Female,22,Psychology,100.0,4.2,3.65,8.5,5,3.91
ID01812,Female,19,Economics,60.0,2.6,3.16,4.2,8,3.15
ID03270,Female,23,Business,96.5,13.0,2.62,6.0,4,3.35
ID00393,Male,20,Mathematics,100.0,8.2,4.0,7.6,10,4.0
ID00211,Male,18,Psychology,83.9,3.5,2.85,8.6,7,2.97
ID01135,Female,18,Mathematics,100.0,1.5,3.24,4.5,4,3.29
ID03574,Female,18,Business,82.7,6.8,2.99,8.3,8,3.43
ID00590,Male,23,Economics,72.5,6.4,3.36,7.9,8,3.54
ID01647,Male,20,Economics,70.2,8.2,2.91,7.3,8,3.22
ID01707,Female,21,Mathematics,79.2,4.4,3.05,9.5,11,3.11
ID01479,Female,22,Business,88.8,4.3,3.15,5.5,7,3.59
ID03058,Male,22,Business,100.0,7.0,2.95,7.2,11,3.51
ID00008,Female,20,Psychology,95.0,4.7,3.44,7.4,4,3.76
ID00842,Female,21,Business,73.4,4.3,3.31,4.6,7,3.21
ID02515,Female,20,Engineering,85.8,10.4,2.58,8.2,7,2.97
ID02080,Female,21,Engineering,64.6,1.2,3.43,5.7,7,3.12
ID03723,Female,24,Business,68.5,4.1,3.67,9.4,5,3.56
ID04129,Male,22,Computer Science,82.2,2.1,3.55,10.0,16,3.24
ID04403,Male,18,Engineering,85.0,3.0,3.48,9.7,9,3.61
ID04884,Male,19,Engineering,96.1,2.1,2.63,6.9,6,2.85
ID00608,Male,21,Psychology,96.1,5.7,3.29,6.3,11,3.82
ID02124,Male,23,Computer Science,82.4,8.6,2.63,8.3,5,3.23
ID03837,Female,21,Economics,100.0,1.7,2.95,7.3,8,3.38
ID01279,Male,23,Business,100.0,4.4,3.93,7.7,8,4.0
ID02670,Male,24,Engineering,86.4,3.8,3.28,10.0,8,3.34
ID00966,Male,23,Computer Science,99.6,8.7,3.28,8.4,6,3.83
ID04020,Male,19,Mathematics,77.4,4.4,3.41,5.9,7,3.27
ID04046,Male,21,Computer Science,85.2,2.2,3.2,8.6,8,3.32
ID04517,Male,21,Mathematics,62.4,2.3,3.48,8.8,4,3.41
ID01571,Female,18,Business,68.9,3.6,3.48,9.0,7,3.59
ID04966,Male,23,Business,71.2,5.9,2.96,8.5,3,3.07
ID04516,Male,22,Business,73.8,2.7,2.65,6.4,7,2.78
ID00445,Female,18,Business,91.4,5.7,3.57,8.1,8,3.93
ID04010,Male,23,Economics,100.0,3.4,3.12,7.5,7,3.52
ID00605,Male,19,Engineering,73.0,2.4,3.03,8.1,12,2.83
ID02520,Female,21,Business,76.2,4.3,3.06,4.1,6,2.85
ID01966,Female,19,Mathematics,84.8,3.0,3.17,8.7,4,3.54
ID04309,Female,20,Economics,96.9,7.3,3.11,6.8,7,3.71
ID02998,Male,18,Economics,86.6,6.5,3.23,5.2,8,3.75
ID00310,Male,23,Economics,88.5,2.9,4.0,6.8,10,4.0
ID03243,Male,19,Mathematics,72.9,3.2,2.43,6.3,9,2.57
